#options: 1280x720 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=6 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=100 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:139 out:140 type:b dur:2 cpbdur:2 q:39.48 aq:29.18 tex:50 mv:167 misc:335 imb:0 pmb:22 smb:3578 d:- ref:0 ;
in:144 out:141 type:P dur:2 cpbdur:2 q:39.39 aq:31.11 tex:5114 mv:2949 misc:1369 imb:65 pmb:326 smb:3209 d:- ref:0 ;
in:142 out:142 type:B dur:2 cpbdur:2 q:39.43 aq:23.00 tex:26 mv:750 misc:576 imb:0 pmb:79 smb:3521 d:- ref:0 ;
in:141 out:143 type:b dur:2 cpbdur:2 q:39.45 aq:24.00 tex:8 mv:180 misc:348 imb:0 pmb:23 smb:3577 d:- ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:39.41 aq:24.00 tex:13 mv:215 misc:356 imb:1 pmb:25 smb:3574 d:- ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:39.34 aq:30.50 tex:4437 mv:2825 misc:1362 imb:59 pmb:339 smb:3202 d:- ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:39.36 aq:23.00 tex:22 mv:814 misc:652 imb:0 pmb:87 smb:3513 d:- ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:39.38 aq:34.48 tex:76 mv:124 misc:328 imb:0 pmb:17 smb:3583 d:- ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:39.35 aq:24.00 tex:8 mv:161 misc:335 imb:0 pmb:19 smb:3581 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:39.27 aq:30.23 tex:5443 mv:2915 misc:1362 imb:78 pmb:331 smb:3191 d:- ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:39.31 aq:28.18 tex:67 mv:856 misc:661 imb:1 pmb:89 smb:3510 d:- ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:39.32 aq:28.19 tex:33 mv:214 misc:361 imb:1 pmb:25 smb:3574 d:- ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:39.29 aq:24.00 tex:4 mv:128 misc:316 imb:0 pmb:15 smb:3585 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:39.18 aq:30.33 tex:5540 mv:3039 misc:1349 imb:70 pmb:362 smb:3168 d:- ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:39.22 aq:34.84 tex:128 mv:856 misc:640 imb:0 pmb:92 smb:3508 d:- ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:39.25 aq:28.71 tex:56 mv:161 misc:335 imb:1 pmb:18 smb:3581 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:39.20 aq:30.22 tex:45 mv:175 misc:356 imb:0 pmb:23 smb:3577 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:39.14 aq:29.11 tex:4837 mv:3027 misc:1400 imb:61 pmb:348 smb:3191 d:- ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:39.16 aq:27.78 tex:125 mv:857 misc:682 imb:3 pmb:98 smb:3499 d:- ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:39.17 aq:24.00 tex:8 mv:244 misc:364 imb:0 pmb:31 smb:3569 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:39.15 aq:24.00 tex:9 mv:139 misc:332 imb:0 pmb:19 smb:3581 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:39.09 aq:30.25 tex:5308 mv:3031 misc:1429 imb:65 pmb:349 smb:3186 d:- ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:39.11 aq:25.32 tex:52 mv:886 misc:678 imb:2 pmb:100 smb:3498 d:- ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:39.12 aq:24.00 tex:8 mv:211 misc:373 imb:0 pmb:26 smb:3574 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:39.10 aq:24.00 tex:7 mv:193 misc:360 imb:0 pmb:24 smb:3576 d:- ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:39.03 aq:29.65 tex:4661 mv:2814 misc:1357 imb:53 pmb:349 smb:3198 d:- ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:39.06 aq:25.62 tex:106 mv:787 misc:635 imb:1 pmb:85 smb:3514 d:- ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:39.07 aq:24.00 tex:8 mv:236 misc:356 imb:0 pmb:26 smb:3574 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:39.04 aq:24.00 tex:10 mv:139 misc:315 imb:0 pmb:21 smb:3579 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:38.98 aq:29.75 tex:5208 mv:3003 misc:1421 imb:79 pmb:340 smb:3181 d:- ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:39.01 aq:26.20 tex:170 mv:846 misc:664 imb:2 pmb:92 smb:3506 d:- ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:39.02 aq:24.00 tex:9 mv:193 misc:350 imb:0 pmb:24 smb:3576 d:- ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:38.99 aq:24.00 tex:6 mv:187 misc:351 imb:0 pmb:24 smb:3576 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:38.91 aq:28.59 tex:4842 mv:2827 misc:1411 imb:45 pmb:366 smb:3189 d:- ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:38.94 aq:24.20 tex:84 mv:737 misc:587 imb:2 pmb:74 smb:3524 d:- ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:38.96 aq:24.00 tex:5 mv:194 misc:353 imb:0 pmb:23 smb:3577 d:- ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:38.92 aq:24.00 tex:5 mv:157 misc:326 imb:0 pmb:21 smb:3579 d:- ref:0 ;
in:180 out:177 type:P dur:2 cpbdur:2 q:38.84 aq:29.75 tex:6661 mv:3409 misc:1570 imb:110 pmb:379 smb:3111 d:- ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:38.87 aq:28.42 tex:124 mv:675 misc:577 imb:3 pmb:68 smb:3529 d:- ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:38.89 aq:24.00 tex:8 mv:201 misc:359 imb:1 pmb:24 smb:3575 d:- ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:38.86 aq:24.00 tex:7 mv:159 misc:346 imb:0 pmb:23 smb:3577 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:38.88 aq:29.07 tex:4104 mv:2568 misc:1288 imb:48 pmb:328 smb:3224 d:- ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:38.86 aq:23.00 tex:20 mv:576 misc:524 imb:0 pmb:66 smb:3534 d:- ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:38.85 aq:24.00 tex:6 mv:196 misc:350 imb:0 pmb:24 smb:3576 d:- ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:38.87 aq:24.00 tex:6 mv:187 misc:327 imb:0 pmb:24 smb:3576 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:38.79 aq:28.84 tex:4906 mv:2866 misc:1276 imb:58 pmb:346 smb:3196 d:- ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:38.84 aq:31.88 tex:79 mv:659 misc:558 imb:1 pmb:76 smb:3523 d:- ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:38.86 aq:24.00 tex:14 mv:251 misc:351 imb:2 pmb:25 smb:3573 d:- ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:38.81 aq:36.66 tex:41 mv:176 misc:351 imb:0 pmb:23 smb:3577 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:38.67 aq:29.61 tex:5311 mv:2764 misc:1341 imb:56 pmb:350 smb:3194 d:- ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:38.73 aq:22.00 tex:16 mv:642 misc:518 imb:0 pmb:61 smb:3539 d:- ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:38.76 aq:24.00 tex:10 mv:189 misc:369 imb:0 pmb:25 smb:3575 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:38.70 aq:24.00 tex:8 mv:282 misc:382 imb:0 pmb:31 smb:3569 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:38.61 aq:28.78 tex:5311 mv:2880 misc:1393 imb:73 pmb:338 smb:3189 d:- ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:38.64 aq:24.02 tex:44 mv:596 misc:512 imb:0 pmb:61 smb:3539 d:- ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:38.66 aq:24.00 tex:8 mv:228 misc:364 imb:0 pmb:28 smb:3572 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:38.63 aq:24.00 tex:8 mv:219 misc:365 imb:0 pmb:27 smb:3573 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:38.55 aq:29.06 tex:5264 mv:2807 misc:1337 imb:60 pmb:343 smb:3197 d:- ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:38.58 aq:28.00 tex:58 mv:664 misc:534 imb:0 pmb:67 smb:3533 d:- ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:38.60 aq:24.00 tex:6 mv:200 misc:338 imb:0 pmb:23 smb:3577 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:38.57 aq:29.08 tex:48 mv:224 misc:376 imb:0 pmb:30 smb:3570 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:38.50 aq:28.89 tex:4859 mv:2587 misc:1410 imb:50 pmb:333 smb:3217 d:- ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:38.53 aq:22.00 tex:14 mv:657 misc:521 imb:0 pmb:68 smb:3532 d:- ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:38.54 aq:24.00 tex:6 mv:302 misc:388 imb:0 pmb:33 smb:3567 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:38.52 aq:24.00 tex:10 mv:215 misc:367 imb:0 pmb:26 smb:3574 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:38.45 aq:28.29 tex:5750 mv:2975 misc:1387 imb:78 pmb:363 smb:3159 d:- ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:38.47 aq:27.22 tex:76 mv:724 misc:592 imb:2 pmb:74 smb:3524 d:- ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:38.49 aq:23.00 tex:9 mv:222 misc:361 imb:0 pmb:24 smb:3576 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:38.46 aq:23.00 tex:11 mv:222 misc:367 imb:1 pmb:30 smb:3569 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:38.38 aq:29.28 tex:4713 mv:2630 misc:1329 imb:48 pmb:340 smb:3212 d:- ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:38.41 aq:30.42 tex:51 mv:678 misc:535 imb:0 pmb:72 smb:3528 d:- ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:38.43 aq:23.00 tex:8 mv:231 misc:337 imb:0 pmb:28 smb:3572 d:- ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:38.39 aq:23.00 tex:13 mv:309 misc:398 imb:0 pmb:35 smb:3565 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:38.35 aq:29.13 tex:5290 mv:2778 misc:1452 imb:54 pmb:346 smb:3200 d:- ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:38.36 aq:22.00 tex:15 mv:686 misc:523 imb:1 pmb:68 smb:3531 d:- ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:38.37 aq:23.00 tex:9 mv:329 misc:390 imb:0 pmb:36 smb:3564 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:38.36 aq:23.00 tex:11 mv:236 misc:345 imb:1 pmb:26 smb:3573 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:38.27 aq:29.73 tex:5350 mv:2794 misc:1440 imb:70 pmb:352 smb:3178 d:- ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:38.31 aq:29.54 tex:64 mv:632 misc:520 imb:0 pmb:66 smb:3534 d:- ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:38.33 aq:23.00 tex:14 mv:312 misc:370 imb:1 pmb:31 smb:3568 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:38.29 aq:23.00 tex:10 mv:212 misc:338 imb:0 pmb:24 smb:3576 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:38.23 aq:28.75 tex:5294 mv:2632 misc:1370 imb:58 pmb:321 smb:3221 d:- ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:38.25 aq:24.87 tex:84 mv:587 misc:505 imb:1 pmb:61 smb:3538 d:- ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:38.26 aq:23.00 tex:6 mv:202 misc:352 imb:0 pmb:24 smb:3576 d:- ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:38.24 aq:23.00 tex:9 mv:201 misc:366 imb:0 pmb:26 smb:3574 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:38.19 aq:29.07 tex:5207 mv:3101 misc:1452 imb:62 pmb:374 smb:3164 d:- ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:38.21 aq:32.08 tex:81 mv:577 misc:510 imb:0 pmb:62 smb:3538 d:- ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:38.22 aq:23.00 tex:4 mv:244 misc:360 imb:0 pmb:28 smb:3572 d:- ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:38.20 aq:23.00 tex:13 mv:228 misc:359 imb:0 pmb:30 smb:3570 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:38.13 aq:29.09 tex:5347 mv:3054 misc:1471 imb:69 pmb:365 smb:3166 d:- ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:38.16 aq:27.19 tex:78 mv:605 misc:501 imb:2 pmb:59 smb:3539 d:- ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:38.17 aq:23.00 tex:7 mv:229 misc:372 imb:0 pmb:27 smb:3573 d:- ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:38.14 aq:32.21 tex:54 mv:256 misc:378 imb:0 pmb:31 smb:3569 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:38.09 aq:28.88 tex:5686 mv:3014 misc:1444 imb:72 pmb:362 smb:3166 d:- ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:38.11 aq:22.00 tex:15 mv:614 misc:515 imb:0 pmb:66 smb:3534 d:- ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:38.12 aq:32.21 tex:56 mv:316 misc:388 imb:0 pmb:31 smb:3569 d:- ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:38.10 aq:23.00 tex:6 mv:237 misc:357 imb:1 pmb:25 smb:3574 d:- ref:0 ;
in:240 out:237 type:P dur:2 cpbdur:2 q:38.04 aq:29.79 tex:5997 mv:3183 misc:1500 imb:78 pmb:374 smb:3148 d:- ref:0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:38.07 aq:29.88 tex:124 mv:647 misc:557 imb:1 pmb:65 smb:3534 d:- ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:38.08 aq:28.90 tex:47 mv:333 misc:396 imb:0 pmb:36 smb:3564 d:- ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:38.05 aq:23.00 tex:10 mv:230 misc:384 imb:0 pmb:28 smb:3572 d:- ref:0 ;
in:244 out:241 type:P dur:2 cpbdur:2 q:38.04 aq:28.27 tex:4776 mv:2852 misc:1396 imb:63 pmb:330 smb:3207 d:- ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:38.04 aq:29.63 tex:110 mv:623 misc:539 imb:2 pmb:64 smb:3534 d:- ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:38.04 aq:28.81 tex:69 mv:228 misc:399 imb:0 pmb:31 smb:3569 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:38.04 aq:23.00 tex:12 mv:248 misc:380 imb:1 pmb:27 smb:3572 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:38.02 aq:27.87 tex:5392 mv:2844 misc:1340 imb:76 pmb:329 smb:3195 d:- ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:38.03 aq:27.28 tex:185 mv:704 misc:599 imb:2 pmb:75 smb:3523 d:- ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:38.04 aq:23.00 tex:12 mv:300 misc:384 imb:0 pmb:34 smb:3566 d:- ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:38.03 aq:23.00 tex:12 mv:269 misc:383 imb:1 pmb:30 smb:3569 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:37.95 aq:23.00 tex:21 mv:390 misc:541 imb:2 pmb:53 smb:3545 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:35.28 aq:19.94 tex:81271 mv:24769 misc:160 imb:3600 pmb:0 smb:0 d:- ref:;
in:254 out:251 type:P dur:2 cpbdur:2 q:40.13 aq:27.58 tex:353 mv:1446 misc:913 imb:17 pmb:170 smb:3413 d:- ref:0 ;
in:252 out:252 type:B dur:2 cpbdur:2 q:40.13 aq:24.00 tex:8 mv:515 misc:429 imb:0 pmb:49 smb:3551 d:- ref:0 ;
in:251 out:253 type:b dur:2 cpbdur:2 q:40.13 aq:25.00 tex:6 mv:160 misc:306 imb:0 pmb:13 smb:3587 d:- ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:40.13 aq:25.00 tex:2 mv:125 misc:305 imb:0 pmb:13 smb:3587 d:- ref:0 ;
in:258 out:255 type:P dur:2 cpbdur:2 q:39.90 aq:28.58 tex:1180 mv:2128 misc:1236 imb:47 pmb:202 smb:3351 d:- ref:0 ;
in:256 out:256 type:B dur:2 cpbdur:2 q:40.02 aq:24.00 tex:16 mv:486 misc:450 imb:0 pmb:47 smb:3553 d:- ref:0 ;
in:255 out:257 type:b dur:2 cpbdur:2 q:40.08 aq:25.00 tex:5 mv:228 misc:327 imb:0 pmb:19 smb:3581 d:- ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:39.96 aq:25.00 tex:5 mv:133 misc:302 imb:0 pmb:13 smb:3587 d:- ref:0 ;
in:262 out:259 type:P dur:2 cpbdur:2 q:39.93 aq:29.84 tex:1858 mv:2198 misc:1248 imb:55 pmb:215 smb:3330 d:- ref:0 ;
in:260 out:260 type:B dur:2 cpbdur:2 q:39.92 aq:29.69 tex:121 mv:505 misc:486 imb:0 pmb:50 smb:3550 d:- ref:0 ;
in:259 out:261 type:b dur:2 cpbdur:2 q:39.91 aq:25.00 tex:9 mv:150 misc:321 imb:0 pmb:17 smb:3583 d:- ref:0 ;
in:261 out:262 type:b dur:2 cpbdur:2 q:39.92 aq:25.00 tex:2 mv:129 misc:309 imb:0 pmb:15 smb:3585 d:- ref:0 ;
in:266 out:263 type:P dur:2 cpbdur:2 q:39.76 aq:30.70 tex:2171 mv:2633 misc:1356 imb:46 pmb:265 smb:3289 d:- ref:0 ;
in:264 out:264 type:B dur:2 cpbdur:2 q:39.84 aq:28.57 tex:67 mv:552 misc:469 imb:1 pmb:53 smb:3546 d:- ref:0 ;
in:263 out:265 type:b dur:2 cpbdur:2 q:39.89 aq:32.28 tex:60 mv:131 misc:321 imb:0 pmb:15 smb:3585 d:- ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:39.80 aq:25.00 tex:3 mv:123 misc:306 imb:0 pmb:14 smb:3586 d:- ref:0 ;
in:270 out:267 type:P dur:2 cpbdur:2 q:39.69 aq:29.92 tex:3038 mv:2423 misc:1307 imb:64 pmb:251 smb:3285 d:- ref:0 ;
in:268 out:268 type:B dur:2 cpbdur:2 q:39.72 aq:27.89 tex:101 mv:539 misc:480 imb:2 pmb:48 smb:3550 d:- ref:0 ;
in:267 out:269 type:b dur:2 cpbdur:2 q:39.74 aq:29.89 tex:48 mv:169 misc:319 imb:0 pmb:19 smb:3581 d:- ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:39.70 aq:25.00 tex:5 mv:129 misc:314 imb:0 pmb:14 smb:3586 d:- ref:0 ;
in:274 out:271 type:P dur:2 cpbdur:2 q:39.52 aq:29.93 tex:2969 mv:2714 misc:1237 imb:63 pmb:283 smb:3254 d:- ref:0 ;
in:272 out:272 type:B dur:2 cpbdur:2 q:39.60 aq:29.00 tex:82 mv:433 misc:477 imb:0 pmb:47 smb:3553 d:- ref:0 ;
in:271 out:273 type:b dur:2 cpbdur:2 q:39.64 aq:31.23 tex:67 mv:165 misc:344 imb:0 pmb:20 smb:3580 d:- ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:39.56 aq:25.00 tex:6 mv:117 misc:317 imb:0 pmb:13 smb:3587 d:- ref:0 ;
in:278 out:275 type:P dur:2 cpbdur:2 q:39.37 aq:30.00 tex:4289 mv:3059 misc:1412 imb:90 pmb:305 smb:3205 d:- ref:0 ;
in:276 out:276 type:B dur:2 cpbdur:2 q:39.45 aq:32.45 tex:55 mv:494 misc:483 imb:0 pmb:53 smb:3547 d:- ref:0 ;
in:275 out:277 type:b dur:2 cpbdur:2 q:39.49 aq:24.00 tex:6 mv:149 misc:317 imb:0 pmb:15 smb:3585 d:- ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:39.41 aq:24.00 tex:2 mv:147 misc:307 imb:0 pmb:14 smb:3586 d:- ref:0 ;
in:282 out:279 type:P dur:2 cpbdur:2 q:39.27 aq:30.45 tex:3862 mv:2916 misc:1398 imb:81 pmb:298 smb:3221 d:- ref:0 ;
in:280 out:280 type:B dur:2 cpbdur:2 q:39.32 aq:32.49 tex:87 mv:578 misc:519 imb:0 pmb:60 smb:3540 d:- ref:0 ;
in:279 out:281 type:b dur:2 cpbdur:2 q:39.35 aq:24.00 tex:6 mv:195 misc:335 imb:0 pmb:20 smb:3580 d:- ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:39.30 aq:24.00 tex:4 mv:126 misc:294 imb:0 pmb:12 smb:3588 d:- ref:0 ;
in:286 out:283 type:P dur:2 cpbdur:2 q:39.29 aq:29.54 tex:3620 mv:2776 misc:1332 imb:77 pmb:282 smb:3241 d:- ref:0 ;
in:284 out:284 type:B dur:2 cpbdur:2 q:39.28 aq:27.55 tex:49 mv:676 misc:507 imb:0 pmb:62 smb:3538 d:- ref:0 ;
in:283 out:285 type:b dur:2 cpbdur:2 q:39.28 aq:24.00 tex:6 mv:157 misc:325 imb:0 pmb:17 smb:3583 d:- ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:39.29 aq:24.00 tex:4 mv:133 misc:319 imb:0 pmb:15 smb:3585 d:- ref:0 ;
in:290 out:287 type:P dur:2 cpbdur:2 q:39.14 aq:30.10 tex:4456 mv:2827 misc:1301 imb:69 pmb:303 smb:3228 d:- ref:0 ;
in:288 out:288 type:B dur:2 cpbdur:2 q:39.22 aq:30.38 tex:94 mv:706 misc:592 imb:0 pmb:72 smb:3528 d:- ref:0 ;
in:287 out:289 type:b dur:2 cpbdur:2 q:39.25 aq:24.00 tex:7 mv:165 misc:340 imb:0 pmb:20 smb:3580 d:- ref:0 ;
in:289 out:290 type:b dur:2 cpbdur:2 q:39.18 aq:24.00 tex:3 mv:131 misc:306 imb:0 pmb:15 smb:3585 d:- ref:0 ;
in:294 out:291 type:P dur:2 cpbdur:2 q:39.06 aq:30.49 tex:4753 mv:2789 misc:1330 imb:65 pmb:304 smb:3231 d:- ref:0 ;
in:292 out:292 type:B dur:2 cpbdur:2 q:39.10 aq:23.00 tex:17 mv:584 misc:487 imb:0 pmb:55 smb:3545 d:- ref:0 ;
in:291 out:293 type:b dur:2 cpbdur:2 q:39.12 aq:24.00 tex:7 mv:117 misc:308 imb:0 pmb:14 smb:3586 d:- ref:0 ;
in:293 out:294 type:b dur:2 cpbdur:2 q:39.08 aq:24.00 tex:8 mv:171 misc:325 imb:0 pmb:18 smb:3582 d:- ref:0 ;
in:298 out:295 type:P dur:2 cpbdur:2 q:39.00 aq:30.03 tex:4819 mv:2759 misc:1278 imb:58 pmb:305 smb:3237 d:- ref:0 ;
in:296 out:296 type:B dur:2 cpbdur:2 q:39.03 aq:23.00 tex:19 mv:691 misc:522 imb:1 pmb:61 smb:3538 d:- ref:0 ;
in:295 out:297 type:b dur:2 cpbdur:2 q:39.05 aq:27.55 tex:46 mv:205 misc:381 imb:0 pmb:25 smb:3575 d:- ref:0 ;
in:297 out:298 type:b dur:2 cpbdur:2 q:39.02 aq:27.74 tex:37 mv:144 misc:339 imb:0 pmb:18 smb:3582 d:- ref:0 ;
in:302 out:299 type:P dur:2 cpbdur:2 q:39.02 aq:29.79 tex:5343 mv:3194 misc:1359 imb:94 pmb:318 smb:3188 d:- ref:0 ;
in:300 out:300 type:B dur:2 cpbdur:2 q:39.01 aq:32.00 tex:99 mv:643 misc:530 imb:0 pmb:63 smb:3537 d:- ref:0 ;
in:299 out:301 type:b dur:2 cpbdur:2 q:39.01 aq:24.00 tex:4 mv:156 misc:312 imb:0 pmb:17 smb:3583 d:- ref:0 ;
in:301 out:302 type:b dur:2 cpbdur:2 q:39.01 aq:30.22 tex:49 mv:123 misc:308 imb:0 pmb:15 smb:3585 d:- ref:0 ;
in:306 out:303 type:P dur:2 cpbdur:2 q:38.90 aq:29.95 tex:4922 mv:2862 misc:1296 imb:72 pmb:312 smb:3216 d:- ref:0 ;
in:304 out:304 type:B dur:2 cpbdur:2 q:38.96 aq:27.67 tex:71 mv:660 misc:533 imb:1 pmb:65 smb:3534 d:- ref:0 ;
in:303 out:305 type:b dur:2 cpbdur:2 q:38.99 aq:25.68 tex:39 mv:147 misc:326 imb:0 pmb:17 smb:3583 d:- ref:0 ;
in:305 out:306 type:b dur:2 cpbdur:2 q:38.93 aq:27.22 tex:44 mv:145 misc:323 imb:0 pmb:15 smb:3585 d:- ref:0 ;
in:310 out:307 type:P dur:2 cpbdur:2 q:38.86 aq:30.04 tex:5180 mv:2812 misc:1240 imb:48 pmb:327 smb:3225 d:- ref:0 ;
